signal,time
74.63532052818363,1669884046.6094296
-1835.721112949017,1669884046.6547585
-2459.2038429905533,1669884046.6548529
195.19928336615834,1669884046.6563697
3189.0632650726884,1669884046.6564581
4120.6494724062195,1669884046.6565282
3222.833421947998,1669884046.6573339
1630.806185106626,1669884046.6574118
1046.5779210357737,1669884046.6582093
2090.5110096890044,1669884046.6582875
1238.3977343744173,1669884046.6590703
-2358.277229484157,1669884046.6591473
-3093.769270551087,1669884046.7052171
-331.7051104459365,1669884046.7061665
593.8749724645763,1669884046.708793
-2448.8327253353928,1669884046.7090614
-5178.289677944385,1669884046.7116861
-3202.06041954704,1669884046.7120798
294.01774445629974,1669884046.7147684
1756.4467928971658,1669884046.7150245
4072.65524399732,1669884046.7175252
6541.240888918079,1669884046.7177722
3787.1437767155535,1669884046.7528195
-2735.4558708430177,1669884046.7529712
-5413.47541522865,1669884046.7545135
-1516.8718392451435,1669884046.7546587
2609.0884374092684,1669884046.7560332
2506.967889529055,1669884046.756161
1382.9620978736548,1669884046.7573295
1076.5953053007506,1669884046.7574317
63.24846050471456,1669884046.758965
-876.6170761619809,1669884046.7590702
648.4295450540542,1669884046.802369
3418.6717875514805,1669884046.8025823
2643.142843780203,1669884046.8043861
-1040.5030451763478,1669884046.8045712
-1783.451191504702,1669884046.806408
933.9651534858207,1669884046.806591
1977.1403049048104,1669884046.8083627
-446.5778020886734,1669884046.8085425
-1869.0898740485115,1669884046.8103695
507.78281993101643,1669884046.810552
2427.239596743703,1669884046.8502424
-842.2203418928883,1669884046.8508
-4640.451555562221,1669884046.8520823
-2545.5944772932294,1669884046.8521967
345.41765621312163,1669884046.8533037
-1919.084942287243,1669884046.853411
-3808.9642518575192,1669884046.8545268
-1376.2895408206496,1669884046.8546398
84.29819483208172,1669884046.8557565
-1452.7672437585916,1669884046.8558657
-1661.6734061910875,1669884046.8982716
2029.365324556238,1669884046.8983448
4601.330896603038,1669884046.899086
839.5343808427803,1669884046.8991446
-4279.528367674497,1669884046.8998618
-4836.731568288641,1669884046.899949
-3354.7278220947646,1669884046.900599
-3687.511783369711,1669884046.9006739
-2805.622560820014,1669884046.9013586
1758.7640088600365,1669884046.9014497
4648.928017836741,1669884046.9482963
1818.143629265519,1669884046.948923
-1676.6165986599328,1669884046.9508076
-158.61647869698152,1669884046.9509976
1751.925136049295,1669884046.9524446
-647.9634966251363,1669884046.9525955
-1484.4187538982824,1669884046.953958
2037.1760329586762,1669884046.954094
3504.1833843613967,1669884046.9971242
1308.0956472010137,1669884046.997344
463.27689800814136,1669884046.99936
2656.095880771004,1669884046.9995542
3005.484511183777,1669884047.001465
-1257.6595752608382,1669884047.0016596
-2951.6544376282127,1669884047.0036922
912.6315088691506,1669884047.003893
2654.159285690991,1669884047.0059087
356.32128532958217,1669884047.006116
-41.81484849484639,1669884047.0447686
1817.6707886442769,1669884047.0448847
1101.4825314366599,1669884047.0459156
-2046.8848312735824,1669884047.0460153
-3757.708155756102,1669884047.0469337
-2041.975162739558,1669884047.0470192
-452.30488372453766,1669884047.0478547
-1893.8704264786998,1669884047.0479398
-1242.4537604272132,1669884047.0487823
2315.6219986124165,1669884047.0488634
1543.1913219188693,1669884047.093197
-3421.235249740601,1669884047.0932786
-5268.742790093762,1669884047.0940282
-1250.9548088101396,1669884047.0941155
3979.0858144150557,1669884047.0947971
4838.232392342294,1669884047.0948842
4204.450775017673,1669884047.095568
5174.966479748717,1669884047.0956314
3772.2394845160647,1669884047.096299
15.831668335571067,1669884047.096385
-963.1727292750269,1669884047.1439948
1712.3713056932133,1669884047.144583
3645.2377095868214,1669884047.1473374
1879.1444159439818,1669884047.1476195
-220.76277180646437,1669884047.150237
819.3505380423594,1669884047.1505027
1626.4824095956283,1669884047.1529987
-1199.2497120457824,1669884047.1532407
-3088.1232045876377,1669884047.1558015
-390.24647931094955,1669884047.1560452
602.4790872983524,1669884047.1909606
-2467.3003453699757,1669884047.191056
-2634.274075372884,1669884047.1918285
2487.4609951183725,1669884047.1918948
5614.900683835419,1669884047.1928082
2025.2147850478063,1669884047.1928737
-1136.4757448331188,1669884047.1935654
-432.7736803073294,1669884047.19363
-1634.2348197502424,1669884047.1943269
-4486.710543357412,1669884047.194393
-3748.310783203776,1669884047.2395773
166.03407645163162,1669884047.2396646
1275.7043487375558,1669884047.2404006
-2294.4372982761956,1669884047.2404702
-4226.413459785694,1669884047.241228
-1370.65473062049,1669884047.241299
708.2625187995905,1669884047.242029
-2061.119523995444,1669884047.2422404
-4610.290497441297,1669884047.242981
-1860.143533504044,1669884047.243052
1261.7419494254805,1669884047.2902396
-1280.5104197888093,1669884047.2905264
-4103.472963947828,1669884047.2934384
-1130.9095217128174,1669884047.2937005
1443.1944393807298,1669884047.296577
51.70315333603594,1669884047.2973964
-485.0414080117105,1669884047.300193
735.6069169734596,1669884047.3004618
371.91810170568846,1669884047.3030884
-1493.0042884949798,1669884047.3033602
-1196.2384320451977,1669884047.337108
1582.1993677708388,1669884047.3371978
2873.7837531812397,1669884047.3379607
1445.971891726111,1669884047.338035
704.6634243507381,1669884047.338778
2293.427013924395,1669884047.3388462
2748.926020253729,1669884047.3395824
962.8508509754622,1669884047.3396537
1061.9208344227402,1669884047.3404057
2550.473672056897,1669884047.3404877
581.1723398817428,1669884047.3412054
-4192.856502606671,1669884047.3412733
-5501.749796111635,1669884047.3419733
-3082.5705569016363,1669884047.342038
-1982.479760577756,1669884047.342687
-418.76109610636456,1669884047.3427634
3774.2190144586575,1669884047.3879051
5746.867348242685,1669884047.3887568
2899.7459642283798,1669884047.3915358
-1116.09582342119,1669884047.3918073
-959.2213514288388,1669884047.4347374
3446.3642320540966,1669884047.4348302
5326.891866063391,1669884047.4356227
2506.5531887610387,1669884047.4356997
4.741167353747841,1669884047.4364944
1044.1048671485544,1669884047.4365606
2542.2316252860833,1669884047.4372504
100.35338548684035,1669884047.4373157
-3402.287068920268,1669884047.483198
-3002.1714127574296,1669884047.4832747
-1838.231531443253,1669884047.4840412
-3196.15542190282,1669884047.4841075
-2351.645824779426,1669884047.4848754
1849.528333622732,1669884047.484986
2696.871701480765,1669884047.485683
-564.3283899396899,1669884047.4857583
-1539.3022064959655,1669884047.486511
955.8034541617822,1669884047.4865813
2025.0303140085657,1669884047.5333197
-599.9191650812038,1669884047.5335536
-3279.0574017445756,1669884047.5355484
-2464.165609534529,1669884047.5357387
-832.5664825288178,1669884047.5376365
-1358.1911151358636,1669884047.5378556
-952.0757557604223,1669884047.5398288
455.4211002074294,1669884047.5400403
-900.8648304330793,1669884047.5420525
-3183.1843319158506,1669884047.542256
-2270.538164500129,1669884047.5828044
410.1339983298815,1669884047.5833776
728.7163147803961,1669884047.5860357
-591.6710566877641,1669884047.5862927
-84.63915078104958,1669884047.5888162
3132.6101798851287,1669884047.5890658
5712.02545367577,1669884047.5916004
3776.1951542230045,1669884047.5918546
1025.717436383886,1669884047.5943987
1804.6149747532427,1669884047.594649
1198.6725593062097,1669884047.6296506
-2690.300902783993,1669884047.6297522
-3707.6759052196444,1669884047.6306136
-139.66845414813974,1669884047.6306953
2438.5686651688025,1669884047.6315022
1083.9767077965757,1669884047.6315932
534.0342033095948,1669884047.6323872
1781.164909504127,1669884047.6324697
628.0607827626632,1669884047.6339064
-1941.29320431178,1669884047.6339858
-2774.1272735789807,1669884047.6340523
-1893.8004699079165,1669884047.67824
-632.8781600994478,1669884047.6783326
738.9048392976631,1669884047.6790323
2024.784935627164,1669884047.6791098
1967.5051126321284,1669884047.6797745
929.9197880103825,1669884047.6798568
350.980725475183,1669884047.6805072
-405.5782647638567,1669884047.6805885
-1704.7632028263572,1669884047.6813416
-2456.2593729727705,1669884047.6814268
-1902.5846148002352,1669884047.728966
-1129.4264178497642,1669884047.7292485
-778.5373222869439,1669884047.7318678
1269.637737865151,1669884047.732139
4305.447630204036,1669884047.7347345
4007.077973501447,1669884047.735001
719.18744672918,1669884047.7375398
-830.5838567287304,1669884047.7378793
1179.5711834001472,1669884047.7408009
2700.003870808878,1669884047.741502
295.49436100244804,1669884047.775848
-1260.004813609161,1669884047.7759387
400.0196360141175,1669884047.7766855
-167.82687475789987,1669884047.7767563
-2763.649066769665,1669884047.777455
-1949.9792209317789,1669884047.7775269
1088.2693620804116,1669884047.7782671
-485.49472630260595,1669884047.7783484
-5423.145911862976,1669884047.7790518
-4071.2081322799163,1669884047.779117
1176.2309091875102,1669884047.8245003
-391.9377967059203,1669884047.824597
-5314.7842232230105,1669884047.825316
-3855.6949913089866,1669884047.8253942
946.2689218645057,1669884047.8261395
1323.5169041944496,1669884047.8262076
-1123.1979568440572,1669884047.8269587
-685.678085985673,1669884047.827034
2450.3448333057468,1669884047.8276985
3307.047828152732,1669884047.8277743
747.0607245304536,1669884047.8753338
-1080.3655340888063,1669884047.8756225
-286.626734317647,1669884047.8782368
-171.42982171316896,1669884047.8784986
-1418.6326905047347,1669884047.8810353
-122.36073428447943,1669884047.8812835
2952.8308618821643,1669884047.8841717
2199.9993510586055,1669884047.8844347
-2315.675592643531,1669884047.8873346
-3351.898075164894,1669884047.8884833
1584.1681166318137,1669884047.9220243
5474.567899843354,1669884047.9221017
3952.623146217103,1669884047.922766
1868.1390264154556,1669884047.9228277
2311.8777380057372,1669884047.9234912
2045.3382721254598,1669884047.9235525
-649.8723674285934,1669884047.9242227
-2233.91528263367,1669884047.9242835
-884.0914091000336,1669884047.9249177
-234.83483077923466,1669884047.9249773
-1118.1777997157017,1669884047.9256184
-181.29533172300341,1669884047.9256794
2035.304783808216,1669884047.9263475
714.995955077853,1669884047.9264345
-2709.3397295344057,1669884047.9271119
-1213.6964291671309,1669884047.9271915
4007.1819127677268,1669884047.9706888
5227.951920774952,1669884047.9707925
1749.3305395709795,1669884047.9715066
-754.5348019957719,1669884047.9715908
-1579.2233249749681,1669884047.9722557
-3162.7405688269596,1669884047.9723387
-4077.9937730309784,1669884047.9730647
-1673.4406718160658,1669884047.9731393
2431.9555996362697,1669884047.973908
2837.1199169705887,1669884047.9739978
-1063.038553088772,1669884048.0195055
-2215.626672506738,1669884048.019605
1016.1845339229492,1669884048.0203266
1127.6094692338277,1669884048.0203915
-2220.681355148785,1669884048.0211465
-2397.7784136486616,1669884048.0212288
654.7713533136048,1669884048.0219793
1485.5564255535933,1669884048.0220397
-69.68780552212803,1669884048.022763
-148.34651938764705,1669884048.0228207
1221.7239026727414,1669884048.0682955
1063.9817840402152,1669884048.0683699
-1951.757934188725,1669884048.0690527
-3792.306288759633,1669884048.0691245
-2040.484497064851,1669884048.069837
-1422.8751316436035,1669884048.06991
-3045.7417256613917,1669884048.0706341
-2146.87856322116,1669884048.070707
133.19557323676327,1669884048.0714033
-183.22382356713507,1669884048.0714855
-1607.540554335243,1669884048.118363
-515.7669375425376,1669884048.1185749
2750.182011219438,1669884048.1204195
2281.225799286839,1669884048.1206057
-1777.6207886767365,1669884048.1221652
-307.5712436932064,1669884048.1223035
4902.113154492513,1669884048.1236563
3482.1238107651393,1669884048.1237948
-1542.250761007659,1669884048.1251886
-2407.0078485167833,1669884048.1253285
-862.4779846824831,1669884048.1660254
86.36437920879746,1669884048.166144
998.7780356910749,1669884048.167174
2852.0323561262176,1669884048.1672711
3706.9075485120356,1669884048.1682432
1409.0212213576822,1669884048.1683412
-1306.0734386779595,1669884048.169316
-1594.5656279378675,1669884048.1694186
1293.900331345353,1669884048.1704235
4151.628915978945,1669884048.1705236
3566.568819519913,1669884048.2146647
3741.9884025457786,1669884048.2147512
5774.488349750453,1669884048.2154808
3872.1594619097687,1669884048.2155538
-2279.621142499395,1669884048.216275
-5248.515765918163,1669884048.2163343
-2991.2619732467483,1669884048.217013
-1930.601428506413,1669884048.2170913
-3125.321991166036,1669884048.2177594
-2337.321282732887,1669884048.2178543
-149.92517383387008,1669884048.2640636
-911.3454790668234,1669884048.2642393
-4066.3739092079813,1669884048.2656937
-4074.76133381266,1669884048.265883
-1568.5729672607667,1669884048.2673168
-1700.6992433746368,1669884048.2674618
-2938.2190931944397,1669884048.2688973
-1067.9354093150944,1669884048.2690392
1883.4113793208808,1669884048.3139737
1833.4971457991007,1669884048.3142583
379.32607779064597,1669884048.3168375
676.5072276180179,1669884048.3170931
2075.000477207622,1669884048.3612337
1471.2574277297608,1669884048.3613613
-1024.0703349841738,1669884048.3625748
194.16957612676188,1669884048.3626869
4559.251407105942,1669884048.3638022
3273.8383815287953,1669884048.36391
-3069.6648211100687,1669884048.3649971
-4213.364782944196,1669884048.3651097
-916.9762870993883,1669884048.4097865
25.948167635895516,1669884048.409909
-1040.17789992113,1669884048.4108531
-1651.2201262333763,1669884048.410946
-610.6670554150303,1669884048.4119043
-1024.3946118859285,1669884048.411998
-3946.238587629169,1669884048.4129124
-3074.5392830204414,1669884048.4130032
2207.6333976855394,1669884048.4139292
4269.951115211658,1669884048.4140205
1345.4320587451048,1669884048.4606407
-269.68014462717895,1669884048.460941
1689.0018702698505,1669884048.4635599
2552.3390630383906,1669884048.4638216
1069.2267056261217,1669884048.46642
836.6156915252895,1669884048.466682
1718.0323556490343,1669884048.4692566
844.9459190251674,1669884048.4695206
-1122.1220476727294,1669884048.471938
-1481.7788693395376,1669884048.4721165
346.02743888303354,1669884048.507218
2057.4695275257936,1669884048.5073316
1728.3203305029697,1669884048.5082996
836.6736215493651,1669884048.5083945
1556.582043391065,1669884048.50932
1502.4084427682067,1669884048.509415
-617.4489881259251,1669884048.5103793
-948.5112004339426,1669884048.5104778
1386.9238903830271,1669884048.511417
2557.612948434598,1669884048.5114987
379.8032874510436,1669884048.5122917
-1134.9793883155733,1669884048.5123658
887.5788743637902,1669884048.5131454
2394.9780334039133,1669884048.5132189
864.3343597798964,1669884048.5577009
-1305.4183611829071,1669884048.5582724
-2523.72287934409,1669884048.5608945
-1403.0965301192916,1669884048.5611508
1189.4656499760015,1669884048.6060157
1661.1641435858837,1669884048.606231
-23.923114076164666,1669884048.6082115
-1758.0712184930912,1669884048.608401
-1494.4714720104687,1669884048.610396
-475.188856233749,1669884048.610611
-1488.5553367508458,1669884048.612315
-1608.9169800963118,1669884048.6124628
1486.5894004046836,1669884048.6139297
2414.988864510471,1669884048.6140761
-591.4701310404382,1669884048.6533806
-879.2489025196215,1669884048.6534638
1460.3008553768314,1669884048.6542084
-633.4695324729621,1669884048.6542792
-5479.5328559221625,1669884048.655564
-6367.882512501587,1669884048.655633
-3872.3768911193533,1669884048.655692
-1229.1823904700786,1669884048.656411
743.9126378693927,1669884048.6564775
982.5967318131136,1669884048.6571834
532.3763670468916,1669884048.6572495
1677.4096065227088,1669884048.704249
3498.0600242369737,1669884048.7045245
2968.016539698247,1669884048.7070687
-456.7845274148132,1669884048.7073298
-2319.8463287384766,1669884048.7099054
-630.3776360033859,1669884048.710161
364.63510592011903,1669884048.712654
-1830.4107158186252,1669884048.712895
-3437.5498122967,1669884048.7154322
-784.5819221343972,1669884048.7156856
1584.067133723015,1669884048.7515113
-389.76052527136693,1669884048.7516408
-229.87853484943923,1669884048.7528145
3964.4269931458493,1669884048.752925
4403.847687113235,1669884048.754182
752.2574529449078,1669884048.7543063
-631.1837145410607,1669884048.7554703
1845.2816700945107,1669884048.7555783
3052.3049242673796,1669884048.7567022
880.2367697211165,1669884048.7567964
-24.77316890259479,1669884048.7994707
239.55554491685962,1669884048.799566
-1402.8067059311775,1669884048.8002622
-2316.140204108712,1669884048.800343
-882.6397162198057,1669884048.8010204
-190.1622675831096,1669884048.8011115
-772.2440022915881,1669884048.8018017
-1885.008244260341,1669884048.8018963
-1841.786352857378,1669884048.802549
1995.9787470822173,1669884048.8026392
4831.192620132038,1669884048.8487163
2227.5278196154572,1669884048.8488567
-1202.6874208561298,1669884048.8500497
-1264.30362337532,1669884048.8501656
-120.60047964571027,1669884048.8513124
328.3890987250735,1669884048.8514268
2065.517027796106,1669884048.8525832
3592.2427919002694,1669884048.8526974
921.7007629093379,1669884048.8538966
-3591.9989055016144,1669884048.854014
-3862.23221073631,1669884048.8974876
-885.7464558718154,1669884048.897629
-599.8793394480704,1669884048.898811
-3713.853840930255,1669884048.898929
-4603.887891466159,1669884048.9000971
-1133.782071032317,1669884048.9002125
52.697685252969535,1669884048.9013805
-1956.128074669576,1669884048.9014952
-1124.0934459192863,1669884048.9456935
1678.6504593941886,1669884048.9458125
1930.2796704744574,1669884048.946517
60.11114743544249,1669884048.9465866
167.1842286273137,1669884048.9472942
2058.5966488227396,1669884048.947368
1650.1789993104499,1669884048.9481158
-554.4831369227886,1669884048.9481795
-1043.4892115370333,1669884048.9488783
533.0255129108087,1669884048.9489415
646.369130189999,1669884048.9945393
-1686.168126446073,1669884048.9946368
-1970.4833954556998,1669884048.9954102
970.4213376774575,1669884048.995479
1965.7780366572956,1669884048.9962153
642.0873150781276,1669884048.9962983
2308.0671122963713,1669884048.9969885
4591.587840349445,1669884048.9970677
3347.759879767245,1669884048.9977708
622.5680216884713,1669884048.9978447
-757.9125640140328,1669884049.0434396
332.6869532090225,1669884049.0435166
178.24899047871065,1669884049.0442195
-2358.986381993872,1669884049.0442996
-1595.9838313084717,1669884049.0449643
1739.665616939098,1669884049.0450373
1466.9203545898322,1669884049.0457544
-1003.7567063830686,1669884049.0458481
-301.6549157472832,1669884049.0465653
2420.1729643956046,1669884049.0466383
1705.6936682404262,1669884049.09196
-1316.761166606278,1669884049.0920613
-1219.5821987539682,1669884049.0927584
1062.3864260252653,1669884049.0928452
1753.7548340050798,1669884049.0935497
1149.9072731896201,1669884049.0936365
1908.458963936483,1669884049.0943205
2622.392025114785,1669884049.0944107
175.93047728154562,1669884049.0951066
-2581.235560418901,1669884049.095193
-1503.5474426404276,1669884049.140748
625.9987241944398,1669884049.140848
-1785.4846755261847,1669884049.1416051
-5701.09917855223,1669884049.1416686
-4087.995345437471,1669884049.1423283
324.0497877285662,1669884049.1423924
406.12591630945695,1669884049.1430376
-4263.85060563886,1669884049.1431007
-6486.261633451881,1669884049.143741
-2352.2602991698145,1669884049.143803
1345.905631850285,1669884049.1895487
202.28969134224872,1669884049.1896305
-546.7839182790847,1669884049.190351
1775.7492978414552,1669884049.1904302
2370.6305518949443,1669884049.1911392
870.1393562918562,1669884049.1912022
1104.5643330603252,1669884049.1918874
2287.073295118777,1669884049.1919682
1389.0809263946023,1669884049.1926336
-312.9983121864882,1669884049.192708
1841.454686988045,1669884049.238997
5997.3260363532545,1669884049.2391725
6866.269622170447,1669884049.2405856
4242.970248676397,1669884049.2407222
9420.836463908012,1669884049.242103
27835.066238812185,1669884049.242241
40063.56129678118,1669884049.2435758
46748.44908861621,1669884049.2437112
59829.59900199229,1669884049.2450633
63886.54147216332,1669884049.245196
48304.56707691285,1669884049.2871172
26075.425602824544,1669884049.2873833
16164.695474613787,1669884049.2881355
11157.073125645531,1669884049.2882059
649.9360652039031,1669884049.2889383
-5456.2941729587,1669884049.2890182
-10995.596468801552,1669884049.2898529
-21633.66440149833,1669884049.28994
-26848.21536837021,1669884049.335695
-23093.84710253728,1669884049.3357823
-16322.887519361057,1669884049.3365352
-11343.503193610632,1669884049.3366075
-12608.870970330503,1669884049.337313
-20568.604546730003,1669884049.3373804
-29387.797472156195,1669884049.338086
-35995.851706403024,1669884049.3381534
-39029.28693938914,1669884049.3388488
-38568.56164999869,1669884049.338913
-37489.598795537015,1669884049.3844862
-36389.76962977092,1669884049.3845727
-37960.80673426601,1669884049.3852847
-42326.815499821256,1669884049.385354
-42962.85705400136,1669884049.386059
-36068.154027906356,1669884049.3861294
-31704.788213170592,1669884049.386827
-36949.05229569585,1669884049.3868966
-40781.21466649626,1669884049.3876047
-37872.87292667246,1669884049.3876734
-34857.3787802013,1669884049.4354272
-33489.8661140637,1669884049.4359493
-27633.206173634848,1669884049.4379237
-16450.436039937813,1669884049.438109
-8981.479544811864,1669884049.439894
-8790.163356180276,1669884049.4400742
-9192.607088099881,1669884049.4417553
-7090.829084962585,1669884049.4419005
-6077.495960544464,1669884049.4432876
-6023.329695952923,1669884049.4434266
-3814.687728572324,1669884049.482138
-647.5123476442166,1669884049.482236
1811.25263733746,1669884049.4830723
7524.010767882412,1669884049.4831553
20162.816852938366,1669884049.4839756
32914.02137204158,1669884049.4840574
37509.208414825545,1669884049.4848661
37695.05639105858,1669884049.4849424
40459.655831333,1669884049.4857483
45719.28798968837,1669884049.485838
47457.66968494874,1669884049.530981
43689.48312966168,1669884049.531075
40804.65492980176,1669884049.5318577
41909.33444023962,1669884049.53194
41530.26418315904,1669884049.5326066
35601.71148271121,1669884049.5326731
29945.089224499614,1669884049.5333438
29544.775910033335,1669884049.5334046
29481.502292378595,1669884049.5340703
25201.91240999655,1669884049.534155
19750.32456714,1669884049.5795293
16752.826465343547,1669884049.58
12929.461940456353,1669884049.580701
7076.901154365976,1669884049.580785
5074.469876260194,1669884049.5814643
6657.7600026863365,1669884049.581548
4779.542207234908,1669884049.5822625
-1149.7243567648534,1669884049.582346
-4798.406558186217,1669884049.5831113
-4222.0484389907315,1669884049.5831962
-4663.170616799427,1669884049.6282995
-6868.346300926798,1669884049.6283958
-5965.791414485036,1669884049.6291413
-4195.710995181214,1669884049.6292098
-6783.949536899996,1669884049.6299336
-10586.34709838197,1669884049.6300359
-11044.561444249064,1669884049.6307492
-9053.507892136333,1669884049.6308124
-7336.376279402388,1669884049.6315079
-7534.901091834665,1669884049.6315918
-7635.599915537739,1669884049.6774764
-6599.019602746263,1669884049.6853979
-6379.232071374745,1669884049.6855445
-6776.564392088463,1669884049.6864998
-6811.036412202788,1669884049.686591
-7782.200602226174,1669884049.6872392
-8719.286703834532,1669884049.6872976
-7551.076176377569,1669884049.6879613
-7996.451801799352,1669884049.688023
-10350.04043867703,1669884049.6888092
-9545.658119148322,1669884049.6888814
-5591.253805854869,1669884049.7279932
-3887.7949426546584,1669884049.7282903
-5655.172467029026,1669884049.7308772
-4149.586277145659,1669884049.731138
362.6780234453888,1669884049.7336738
419.17823058842714,1669884049.7339513
-3463.4652964014786,1669884049.736473
-5302.954372304248,1669884049.7367141
-3625.2870749810486,1669884049.7396665
-1348.87223454628,1669884049.7399297
-447.81497927330804,1669884049.7748108
138.53836761118714,1669884049.7749264
1500.3189951498666,1669884049.7759023
521.3893337099428,1669884049.7760005
-2690.579522837668,1669884049.7768812
-3240.947370045955,1669884049.776963
-893.5424947371878,1669884049.777749
-336.75074964754896,1669884049.7778373
-1668.647895157113,1669884049.7786515
581.6426195366561,1669884049.7787316
4359.9831849358425,1669884049.8252168
3578.0624505346673,1669884049.825527
276.21871900756867,1669884049.8281643
-847.0850688384611,1669884049.8284261
463.232574416351,1669884049.8309557
552.5216592324923,1669884049.8312197
-791.9758773375311,1669884049.8337505
1259.9455587327911,1669884049.8340178
4384.979977561368,1669884049.8365326
2886.3066906954987,1669884049.8367124
-868.509861488933,1669884049.8720298
-974.3155575005396,1669884049.8721116
3018.545887434463,1669884049.8728895
4604.30012848137,1669884049.8729548
1438.1669977386512,1669884049.8736959
-622.6840782425688,1669884049.8737628
954.429871713778,1669884049.874474
2603.855554007164,1669884049.8745403
1678.0948509333316,1669884049.8752213
286.9513136189571,1669884049.8752866
-356.861756774495,1669884049.8759615
-2905.706725927141,1669884049.8760257
-3209.7809194661354,1669884049.8767142
2704.9366431719222,1669884049.8767781
7518.277277324093,1669884049.8774567
6219.453781081371,1669884049.8775208
2658.509449269118,1669884049.9224505
1832.5197541647938,1669884049.9226737
2835.716194888427,1669884049.9245064
-215.34576477746305,1669884049.924692
-6338.941173549599,1669884049.9264834
-8881.331676649585,1669884049.9266243
-6637.197053895903,1669884049.927965
-2615.532443091952,1669884049.9281018
303.408330589408,1669884049.9294558
2154.8992667588027,1669884049.929593
2941.0257051887065,1669884049.9699922
-706.2246280723443,1669884049.970133
-5974.665063080166,1669884049.971345
-5167.585912245324,1669884049.9714708
1212.4650049432507,1669884049.972432
5776.050119483041,1669884049.9725246
3189.9650127270925,1669884049.9734833
-1218.9838317292308,1669884049.9735768
-928.7083019694973,1669884050.020254
-558.089180852302,1669884050.0205836
-2871.313544872552,1669884050.0233512
-4484.171185373208,1669884050.0236232
-4389.576788507009,1669884050.0672662
-3658.281627449726,1669884050.0673792
-1729.573795851841,1669884050.0683403
938.3415777321757,1669884050.0684364
2070.025017577554,1669884050.0693624
1353.5386901106722,1669884050.0694551
-1062.0192103192328,1669884050.0703895
-1716.648625996183,1669884050.0704834
886.0603787237628,1669884050.0714202
1707.8080342084622,1669884050.071515
156.82165284857226,1669884050.1160464
667.0338969539947,1669884050.116168
3577.9804948158785,1669884050.117068
4614.602392498048,1669884050.1171548
2597.45771106601,1669884050.1180243
1909.664190851614,1669884050.1181102
3478.694656161162,1669884050.1189384
3010.8533429536537,1669884050.1190217
818.2071011852133,1669884050.1198719
109.18878715864594,1669884050.1199558
-859.5421741502984,1669884050.164585
-4189.108947056971,1669884050.1646607
-5198.583388685391,1669884050.1653223
-2216.9778960416215,1669884050.1653826
-1536.500136817538,1669884050.1660604
-5155.398843228564,1669884050.1661217
-6837.241866916023,1669884050.166808
-2881.371360914816,1669884050.1668718
2728.9828700564362,1669884050.167514
2963.9174441960654,1669884050.1675737
-2266.7094350663715,1669884050.2136092
-3410.7757512948883,1669884050.2137134
159.91930954172813,1669884050.214508
-189.66427790749185,1669884050.2145853
-2233.069933092928,1669884050.2153983
1408.8493807223128,1669884050.2154772
6039.629687528873,1669884050.216241
3708.106035140368,1669884050.216315
-1314.364871392924,1669884050.2171814
260.1304093072551,1669884050.2172635
4048.3868837944647,1669884050.2622674
762.1550390535213,1669884050.2623885
-2304.7692472145122,1669884050.2633615
776.9631463088659,1669884050.2634563
3987.428918362936,1669884050.264399
2963.030899915372,1669884050.2644916
88.45299840677143,1669884050.2654505
1477.2164248303952,1669884050.2655447
5103.178761305635,1669884050.3126605
3691.870129597767,1669884050.3129559
-1297.4581703077458,1669884050.3155615
-2380.7725865684533,1669884050.315828
-268.0747098846873,1669884050.3184013
-1203.005381922509,1669884050.3186631
-2310.14745251911,1669884050.32119
1219.6036866375364,1669884050.3214533
3841.9260426163155,1669884050.3240643
687.3843160922395,1669884050.3243291
-2924.173258968375,1669884050.3594935
-1201.0765003513116,1669884050.3597598
1734.5517151254976,1669884050.3605342
-302.3529111553803,1669884050.3606117
-4043.4375463004208,1669884050.3613808
-2517.7761060418898,1669884050.3615067
1615.4828032360056,1669884050.3622246
978.9204994813196,1669884050.362303
-2945.6739203180914,1669884050.363002
-3373.182676371783,1669884050.363066
-151.24754111099077,1669884050.4104757
787.4560107224172,1669884050.4107537
-481.11059692796755,1669884050.4133391
-722.21739599228,1669884050.4136107
-578.1511633314298,1669884050.4163344
-1440.9880395597086,1669884050.416803
-948.4047815987822,1669884050.4197783
2241.1775117647094,1669884050.420583
3198.585713592698,1669884050.4235086
728.8363875547866,1669884050.4237804
-1806.620273236833,1669884050.4582512
-230.42243271619844,1669884050.4584565
4413.191079689551,1669884050.4602704
3420.9527452731913,1669884050.4604487
-2722.1943738291884,1669884050.4620492
-4623.671535772119,1669884050.4621794
-667.1869074730922,1669884050.46351
1824.2588262601357,1669884050.4636426
-432.0025835225342,1669884050.4649937
-1431.6404319556236,1669884050.4651232
-15.302212170201727,1669884050.5058584
-2532.1571769756606,1669884050.5059574
-5354.533274113744,1669884050.506821
-1527.4802837931556,1669884050.506903
4009.0388822835507,1669884050.5077207
3100.103404678576,1669884050.5078063
-2541.409537972854,1669884050.508622
-4425.731038561487,1669884050.5086994
-1385.8053721016922,1669884050.509509
929.3424341314742,1669884050.509585
-79.90839022079001,1669884050.556709
-1959.109983306208,1669884050.556994
-2414.6975299425403,1669884050.55954
-722.6709519006092,1669884050.559807
1714.5720449811704,1669884050.562348
2725.5838120685394,1669884050.562596
2793.44872763242,1669884050.5650723
